date,indicator,value
01/05/2023,taetige_personen_1000,534
01/05/2023,entgelte_1000_eur,2124194
01/05/2023,geleistete_arbeitsstunden_1000,56027
01/05/2023,baugewerblicher_umsatz_mill_eur,9541
01/06/2023,anzahl_der_betriebe,9638
01/06/2023,taetige_personen_1000,534
01/06/2023,entgelte_1000_eur,2076092
01/06/2023,geleistete_arbeitsstunden_1000,57722
01/06/2023,baugewerblicher_umsatz_mill_eur,10277
01/07/2023,anzahl_der_betriebe,9617
01/07/2023,taetige_personen_1000,534
01/07/2023,entgelte_1000_eur,2038045
01/07/2023,geleistete_arbeitsstunden_1000,54790
01/07/2023,baugewerblicher_umsatz_mill_eur,10276
01/08/2023,anzahl_der_betriebe,9602
01/08/2023,taetige_personen_1000,536
01/08/2023,entgelte_1000_eur,2069942
01/08/2023,geleistete_arbeitsstunden_1000,53781
01/08/2023,baugewerblicher_umsatz_mill_eur,9876
01/09/2023,anzahl_der_betriebe,9592
01/09/2023,taetige_personen_1000,538
01/09/2023,entgelte_1000_eur,1995784
01/09/2023,geleistete_arbeitsstunden_1000,56493
01/09/2023,baugewerblicher_umsatz_mill_eur,10251
01/10/2023,anzahl_der_betriebe,9572
01/10/2023,taetige_personen_1000,537
01/10/2023,entgelte_1000_eur,2055416
01/10/2023,geleistete_arbeitsstunden_1000,54637
01/10/2023,baugewerblicher_umsatz_mill_eur,10410
01/11/2023,anzahl_der_betriebe,9559
01/11/2023,taetige_personen_1000,534
01/11/2023,entgelte_1000_eur,2533835
01/11/2023,geleistete_arbeitsstunden_1000,56361
01/11/2023,baugewerblicher_umsatz_mill_eur,11496
01/12/2023,anzahl_der_betriebe,9543
01/12/2023,taetige_personen_1000,525
01/12/2023,entgelte_1000_eur,1898704
01/12/2023,geleistete_arbeitsstunden_1000,37078
01/12/2023,baugewerblicher_umsatz_mill_eur,11281
01/01/2024,anzahl_der_betriebe,9577
01/01/2024,taetige_personen_1000,528
01/01/2024,entgelte_1000_eur,1759500
01/01/2024,geleistete_arbeitsstunden_1000,35874
01/01/2024,baugewerblicher_umsatz_mill_eur,5038
01/02/2024,anzahl_der_betriebe,9562
01/02/2024,taetige_personen_1000,528
01/02/2024,entgelte_1000_eur,1793869
01/02/2024,geleistete_arbeitsstunden_1000,47232
01/02/2024,baugewerblicher_umsatz_mill_eur,6778
01/03/2024,anzahl_der_betriebe,9549
01/03/2024,taetige_personen_1000,531
01/03/2024,entgelte_1000_eur,1879950
01/03/2024,geleistete_arbeitsstunden_1000,51703
01/03/2024,baugewerblicher_umsatz_mill_eur,8366
01/04/2024,anzahl_der_betriebe,9531
01/04/2024,taetige_personen_1000,533
01/04/2024,entgelte_1000_eur,2144286
01/04/2024,geleistete_arbeitsstunden_1000,57143
01/04/2024,baugewerblicher_umsatz_mill_eur,9332
01/05/2024,anzahl_der_betriebe,9510
01/05/2024,taetige_personen_1000,531
01/05/2024,entgelte_1000_eur,2116533
01/05/2024,geleistete_arbeitsstunden_1000,51512
01/05/2024,baugewerblicher_umsatz_mill_eur,9207
01/06/2024,anzahl_der_betriebe,9494
01/06/2024,taetige_personen_1000,532
01/06/2024,entgelte_1000_eur,2111399
01/06/2024,geleistete_arbeitsstunden_1000,54745
01/06/2024,baugewerblicher_umsatz_mill_eur,9840
01/07/2024,anzahl_der_betriebe,9457
01/07/2024,taetige_personen_1000,531
01/07/2024,entgelte_1000_eur,2260687
01/07/2024,geleistete_arbeitsstunden_1000,58154
01/07/2024,baugewerblicher_umsatz_mill_eur,10670
01/08/2024,anzahl_der_betriebe,9440
01/08/2024,taetige_personen_1000,533
01/08/2024,entgelte_1000_eur,2119358
01/08/2024,geleistete_arbeitsstunden_1000,50936
01/08/2024,baugewerblicher_umsatz_mill_eur,10198
01/09/2024,anzahl_der_betriebe,9422
01/09/2024,taetige_personen_1000,534
01/09/2024,entgelte_1000_eur,2088237
01/09/2024,geleistete_arbeitsstunden_1000,54950
01/09/2024,baugewerblicher_umsatz_mill_eur,10108
01/10/2024,anzahl_der_betriebe,9411
01/10/2024,taetige_personen_1000,534
01/10/2024,entgelte_1000_eur,2209259
01/10/2024,geleistete_arbeitsstunden_1000,57005
01/10/2024,baugewerblicher_umsatz_mill_eur,10840
01/11/2024,anzahl_der_betriebe,9404
01/11/2024,taetige_personen_1000,532
01/11/2024,entgelte_1000_eur,2631704
01/11/2024,geleistete_arbeitsstunden_1000,54460
01/11/2024,baugewerblicher_umsatz_mill_eur,11550
01/12/2024,anzahl_der_betriebe,9391
01/12/2024,taetige_personen_1000,525
01/12/2024,entgelte_1000_eur,2075678
01/12/2024,geleistete_arbeitsstunden_1000,39857
01/12/2024,baugewerblicher_umsatz_mill_eur,11555
01/01/2025,anzahl_der_betriebe,9640
01/01/2025,taetige_personen_1000,532
01/01/2025,entgelte_1000_eur,1908864
01/01/2025,geleistete_arbeitsstunden_1000,38070
01/01/2025,baugewerblicher_umsatz_mill_eur,5699
01/02/2025,anzahl_der_betriebe,9621
01/02/2025,taetige_personen_1000,532
01/02/2025,entgelte_1000_eur,1822470
01/02/2025,geleistete_arbeitsstunden_1000,42117
01/02/2025,baugewerblicher_umsatz_mill_eur,7048
01/03/2025,anzahl_der_betriebe,9612
01/03/2025,taetige_personen_1000,536
01/03/2025,entgelte_1000_eur,2014275
01/03/2025,geleistete_arbeitsstunden_1000,52740
