date,indicator,value
01/01/2009,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.2
01/01/2009,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4486
01/04/2009,originalwert_in_1000,4487
01/04/2009,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.1
01/04/2009,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.2
01/04/2009,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4490
01/07/2009,originalwert_in_1000,4500
01/07/2009,originalwert_veraenderung_gegenueber_vorquartal_in_,0.3
01/07/2009,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.3
01/07/2009,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4495
01/10/2009,originalwert_in_1000,4494
01/10/2009,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.1
01/10/2009,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.4
01/10/2009,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4501
01/01/2010,originalwert_in_1000,4515
01/01/2010,originalwert_veraenderung_gegenueber_vorquartal_in_,0.5
01/01/2010,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.5
01/01/2010,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4510
01/04/2010,originalwert_in_1000,4513
01/04/2010,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.0
01/04/2010,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.6
01/04/2010,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4515
01/07/2010,originalwert_in_1000,4526
01/07/2010,originalwert_veraenderung_gegenueber_vorquartal_in_,0.3
01/07/2010,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.6
01/07/2010,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4521
01/10/2010,originalwert_in_1000,4518
01/10/2010,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.2
01/10/2010,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.5
01/10/2010,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4524
01/01/2011,originalwert_in_1000,4533
01/01/2011,originalwert_veraenderung_gegenueber_vorquartal_in_,0.3
01/01/2011,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.4
01/01/2011,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4530
01/04/2011,originalwert_in_1000,4529
01/04/2011,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.1
01/04/2011,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.4
01/04/2011,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4530
01/07/2011,originalwert_in_1000,4537
01/07/2011,originalwert_veraenderung_gegenueber_vorquartal_in_,0.2
01/07/2011,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.2
01/07/2011,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4534
01/10/2011,originalwert_in_1000,4527
01/10/2011,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.2
01/10/2011,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.2
01/10/2011,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4532
01/01/2012,originalwert_in_1000,4535
01/01/2012,originalwert_veraenderung_gegenueber_vorquartal_in_,0.2
01/01/2012,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.0
01/01/2012,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4532
01/04/2012,originalwert_in_1000,4528
01/04/2012,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.2
01/04/2012,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,-0.0
01/04/2012,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4530
01/07/2012,originalwert_in_1000,4530
01/07/2012,originalwert_veraenderung_gegenueber_vorquartal_in_,0.0
01/07/2012,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,-0.2
01/07/2012,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4526
01/10/2012,originalwert_in_1000,4516
01/10/2012,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.3
01/10/2012,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,-0.2
01/10/2012,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4520
01/01/2013,originalwert_in_1000,4516
01/01/2013,originalwert_veraenderung_gegenueber_vorquartal_in_,0.0
01/01/2013,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,-0.4
01/01/2013,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4513
01/04/2013,originalwert_in_1000,4504
01/04/2013,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.3
01/04/2013,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,-0.5
01/04/2013,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4505
01/07/2013,originalwert_in_1000,4500
01/07/2013,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.1
01/07/2013,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,-0.7
01/07/2013,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4498
01/10/2013,originalwert_in_1000,4486
01/10/2013,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.3
01/10/2013,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,-0.7
01/10/2013,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4490
01/01/2014,originalwert_in_1000,4484
01/01/2014,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.0
01/01/2014,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,-0.7
01/01/2014,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4482
01/04/2014,originalwert_in_1000,4472
01/04/2014,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.3
01/04/2014,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,-0.7
01/04/2014,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4473
01/07/2014,originalwert_in_1000,4462
01/07/2014,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.2
01/07/2014,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,-0.8
01/07/2014,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4461
01/10/2014,originalwert_in_1000,4447
01/10/2014,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.3
01/10/2014,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,-0.9
01/10/2014,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4448
01/01/2015,originalwert_in_1000,4434
01/01/2015,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.3
01/01/2015,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,-1.1
01/01/2015,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4433
01/04/2015,originalwert_in_1000,4420
01/04/2015,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.3
01/04/2015,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,-1.2
01/04/2015,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4420
01/07/2015,originalwert_in_1000,4407
01/07/2015,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.3
01/07/2015,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,-1.2
01/07/2015,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4406
01/10/2015,originalwert_in_1000,4395
01/10/2015,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.3
01/10/2015,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,-1.2
01/10/2015,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4396
01/01/2016,originalwert_in_1000,4382
01/01/2016,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.3
